,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
0,Philadelphia 76ers,Chicago Bulls,-1.7649242788711037,-3.739934861443235,2.5740731710171825,-2.6190133510814526,-2.5498865847274925,0.9936796594541576,-0.20167789268484765,0,11/25/2016
1,Los Angeles Lakers,Golden State Warriors,-1.9451267577948803,-0.31166123845360105,0.9805993032446418,-2.6013173149254967,-1.7621167455433877,1.9252543401924296,-1.7344298770896895,0,11/25/2016
2,New York Knicks,Charlotte Hornets,-0.376305176576121,0.0,1.838623693583702,-1.04406613320139,-0.4975388458004841,1.1799945956018103,-0.32268462829575617,1,11/25/2016
3,Phoenix Suns,Minnesota Timberwolves,0.14310196855711654,-0.08904606812959895,-0.1838623693583707,-0.8848018077977879,-1.0365392620843457,0.18631493614765265,-0.7260404136654514,0,11/25/2016
4,Boston Celtics,San Antonio Spurs,-1.0600145819045674,0.0,0.42901219516953104,-0.814017663173965,-0.7048466982173562,0.3726298722953097,-0.6453692565915079,0,11/25/2016
5,Cleveland Cavaliers,Dallas Mavericks,3.725951255394553,1.9590134988512176,-0.49029965162232103,2.8667578572648327,3.4827719206034016,0.21736742550559768,2.4604702907551363,1,11/25/2016
6,Orlando Magic,Washington Wizards,0.4876067076761009,1.2466449538144138,-0.4290121951695301,-0.7963216270180093,-1.6999243898183276,-1.0247321488120984,-1.6134231414787812,0,11/25/2016
7,Detroit Pistons,LA Clippers,-2.3161318614614785,1.0685528175552097,0.06128745645278987,-2.3181807364302047,-2.2181940208604973,0.7763122339485601,-2.702483761976953,1,11/25/2016
8,Portland Trail Blazers,New Orleans Pelicans,0.508806999314192,-0.3116612384536009,0.3677247387167402,-0.4247048677429384,1.0780008325677202,2.359989191203625,0.8470471492763599,1,11/25/2016
9,Utah Jazz,Atlanta Hawks,-0.8851121758903135,0.26713820438880315,-2.5127857145643926,-0.5485771208346285,0.10365392620843457,1.0557846381700386,-0.16134231414787809,1,11/25/2016
10,Indiana Pacers,Brooklyn Nets,0.8056110822474709,-0.17809213625920095,-0.8580243903390612,0.5485771208346285,-0.145115496691809,-1.3352570423915224,-0.6453692565915123,1,11/25/2016
11,Milwaukee Bucks,Toronto Raptors,-0.731410061514151,0.8459376472312075,2.0837735193948626,-0.7432335185501421,-1.4926165374014584,-0.931574680738272,-0.9680538848872684,0,11/25/2016
12,Sacramento Kings,Houston Rockets,-1.0600145819045668,-1.0240297834904084,-1.5321864113197503,-0.9555859524216109,-0.8499621949091654,0.8073647233065049,-1.048725041961203,0,11/25/2016
13,Denver Nuggets,Oklahoma City Thunder,-0.5300072909522834,1.9590134988512176,-0.061287456452788776,-0.442400903898894,-0.08292314096674885,0.8694697020223907,-0.4436913639066648,0,11/25/2016
14,Memphis Grizzlies,Miami Heat,2.0193277785282,-1.4247370900736147,0.30643728226395034,0.6901454100822746,0.4975388458004872,-0.5899972978009073,1.0487250419612075,0,11/25/2016
15,Golden State Warriors,Minnesota Timberwolves,2.9142052610651707,-0.4832366623895503,-0.7434266102397109,2.148175940322897,1.9088535047844601,-0.6435109997450446,2.639177432876925,1,11/26/2016
16,Miami Heat,Memphis Grizzlies,-1.5700146424926749,1.098265141794431,-0.6814743927197351,-0.4091763695853139,-0.3452181870354878,0.39836395222312304,-0.8797258109589765,0,11/26/2016
17,Charlotte Hornets,New York Knicks,0.0,-0.307514239702442,-1.920518743119254,0.8865488007681801,0.4264459957497184,-1.0112315710279334,0.1999376843088583,1,11/26/2016
18,Washington Wizards,San Antonio Spurs,-2.451803688276232,-0.1317918170153305,1.1151399153595674,-1.3809702473504344,-1.0762684654635772,0.9193014282072091,-1.479538863885547,0,11/26/2016
19,Oklahoma City Thunder,Detroit Pistons,0.31185222350881925,-0.9664733247790974,2.2302798307191343,-0.20458818479265692,0.3655251392140447,0.7660845235060074,0.9996884215442916,1,11/26/2016
20,Philadelphia 76ers,Cleveland Cavaliers,-3.1910553882442905,-1.7270482853041071,2.9272074172116564,-3.2388419058351574,-3.5494489778306875,0.5990177958248242,-1.8415399172136733,0,11/27/2016
21,Los Angeles Lakers,Atlanta Hawks,-0.8095923060784527,-1.3727819703699295,-0.9964961420295002,-1.2548392724178097,0.8771626784294249,3.751743037008128,0.6405356233786706,1,11/27/2016
22,Phoenix Suns,Denver Nuggets,-0.42582452462567977,-2.0813146002382807,-0.18684302663053176,-0.6104623487437995,-0.632373093751443,-0.03152725241183118,-0.08006695292233379,0,11/27/2016
23,Brooklyn Nets,Sacramento Kings,-0.5677660328342393,-0.3099830255674014,1.183339168660032,-0.8987362356505934,-0.8771626784294219,0.15763626205916492,-0.08006695292233383,0,11/27/2016
24,Orlando Magic,Milwaukee Bucks,-0.2838830164171197,1.1956488129028426,-0.3114050443842189,-0.9835226729761211,-1.36674184778538,-0.25221801929466303,-1.801506440752511,0,11/27/2016
25,Portland Trail Blazers,Houston Rockets,-0.6571366120766661,-1.1513655235360671,-2.2421163195663767,-1.2039674100224929,-0.6119739616949459,1.2926173488851551,-0.7206025763010001,0,11/27/2016
26,Indiana Pacers,LA Clippers,-1.855753792504505,-0.7528159192351236,1.619306230797938,-2.628379557091358,-2.0603123377063195,1.7024716302389833,-1.6814060113690057,1,11/27/2016
27,Dallas Mavericks,New Orleans Pelicans,-1.156560437254932,0.08856657873354501,0.3736860532610625,-1.3565829972084429,-1.2443470554463918,0.6620723006484955,-1.4812386290631758,1,11/27/2016
28,Golden State Warriors,Atlanta Hawks,1.580028751292028,-0.9679478689077622,-1.705379041099249,1.8449556263169011,2.9253711718120923,1.2079237050748264,2.8265049858053684,1,11/28/2016
29,New York Knicks,Oklahoma City Thunder,-0.300957857388958,0.7835768462586654,-0.7870980189688834,-0.798298107540967,-0.10447754185043186,1.4866753293228658,-0.4037864265436246,0,11/28/2016
30,Miami Heat,Boston Celtics,-1.3435618633435609,1.6132464481796025,0.7870980189688845,-0.4434989486338705,-1.2119394854650087,-0.8672272754383423,-1.8170389194463108,0,11/28/2016
31,Minnesota Timberwolves,Utah Jazz,-1.160837449928837,-1.7054319595041494,1.115055526872585,-0.8337780234316766,0.39701465903164224,1.9202889670420369,-0.16151457061744984,0,11/28/2016
32,Toronto Raptors,Philadelphia 76ers,2.095956506815956,-0.09218551132454678,-3.804307091682938,2.217494743169353,2.7164160881112283,0.09291720808267834,1.211359279630874,1,11/28/2016
33,Washington Wizards,Sacramento Kings,-0.4245655488165652,0.5992058236095654,0.0,-0.21287949534425796,-0.5223877092521593,-0.5884756511903031,-1.0094660663590616,1,11/28/2016
34,Memphis Grizzlies,Charlotte Hornets,0.451436786083437,-0.5992058236095653,2.23011105374517,-0.3193192430163868,-1.0029844017641478,-1.1459788996863771,-0.6460582824697993,0,11/28/2016
35,San Antonio Spurs,Orlando Magic,2.4996276042575682,-1.6095481467068002,-0.7826807631495976,2.317762673252766,2.809404072129136,0.0,3.219403172647373,0,11/29/2016
36,Brooklyn Nets,LA Clippers,-2.8021303079575284,-0.7817805284004471,2.478489083307056,-3.4330770423368038,-1.7401532685575976,3.7125089243110247,-0.9372945945682196,1,11/29/2016
37,Utah Jazz,Houston Rockets,-0.4829429129244981,1.1036901577418083,-2.021925304803124,0.017426787016938006,-1.3627706320029385,-2.157697494471368,-1.3040620446166549,1,11/29/2016
38,Milwaukee Bucks,Cleveland Cavaliers,-2.1228259908769154,-0.5518450788709042,1.3044679385826614,-1.7601054887107477,-2.1804330112047023,-0.1903850730415892,-1.3448139835109254,1,11/29/2016
39,Charlotte Hornets,Detroit Pistons,0.7642173567156894,0.09197417981181856,-0.13044679385826566,0.5228036105081427,0.9853879954482758,0.571155219124772,1.1410542890395772,0,11/29/2016
40,New Orleans Pelicans,Los Angeles Lakers,-0.8862798511911121,-0.3678967192472674,-1.4349147324409268,-0.06970714806775236,-1.1950450157564234,-1.7451965028812506,-0.8557907167796828,1,11/29/2016
41,Chicago Bulls,Los Angeles Lakers,0.8616572771457578,3.6225475083266265,-1.219937434584689,1.8411818773388329,0.6542283993290606,-2.3594348837437944,-0.8410351217993441,0,11/30/2016
42,Phoenix Suns,Atlanta Hawks,-1.5863624042815938,-0.4766509879377139,-1.2877117365060589,-1.4729455018710662,-0.08723045324387291,2.4232033941152493,-0.5046210730796065,1,11/30/2016
43,Boston Celtics,Detroit Pistons,0.6505227125471282,-1.143962371050513,0.5421944153709732,-0.11047091264032996,0.7414588525729335,1.2753702074290796,1.387707950968918,0,11/30/2016
44,Portland Trail Blazers,Indiana Pacers,-0.14836482917741536,-0.33365569155640096,-0.8810659249778299,-0.4418836505613198,1.2866491853471538,2.6782774356010686,1.1353974144291146,1,11/30/2016
45,Dallas Mavericks,San Antonio Spurs,-3.3667403544105765,-0.7149764819065709,0.2033229057641152,-2.6697137221413083,-2.7913745038039948,0.573916593343085,-2.565157121487995,0,11/30/2016
46,Denver Nuggets,Miami Heat,0.6733480708821153,0.9533019758754278,1.0166145288205737,0.07364727509355329,0.8504969191277769,1.1159489315004447,1.1353974144291146,0,11/30/2016
47,Minnesota Timberwolves,New York Knicks,-1.0100221063231731,-1.3346227662255976,1.0166145288205737,0.44188365056131984,0.3053065863535629,-0.7014536140859946,0.6728280974394754,0,11/30/2016
